time	action	midinote	velocity
243.24678088	128	46	64
243.28667084	144	103	100
243.308318887	128	103	64
243.389739007	128	31	64
243.502931471	144	36	73
243.553891003	128	36	64
243.623885355	144	93	104
243.659272018	144	36	65
243.716148456	128	36	64
243.799618197	144	31	56
243.956415715	128	31	64
244.194038635	144	46	57
244.214476074	144	26	87
244.245224761	128	46	64
244.253926271	128	26	64
244.30179525	144	31	52
244.336952161	144	103	102
244.356078789	144	65	34
244.359724864	128	93	64
244.365086619	128	65	64
244.383303025	128	103	64
244.445808617	128	31	64
244.752183349	144	36	59
244.798644666	144	73	107
244.803707709	128	36	64
244.866924384	128	73	64
245.13914075	144	24	20
245.232408909	144	31	56
245.237591992	128	31	64
245.26962398	128	24	64
245.273566389	144	65	116
245.322302641	128	65	64
245.356053325	144	46	54
245.382737848	144	31	58
245.410616414	128	46	64
245.422456249	144	103	100
245.424244885	128	103	64
245.548762975	144	26	85
245.584100558	144	93	101
245.590873255	128	31	64
245.619491574	128	26	64
245.769544475	144	36	76
245.833143938	128	36	64
245.900602232	144	31	64
245.917039649	128	31	64
246.142188967	144	24	17
246.281894814	128	24	64
246.349163309	144	46	60
246.367939503	144	31	62
246.400329321	128	31	64
246.426532511	128	93	64
246.434679383	128	46	64
246.451090274	144	103	102
246.461286551	144	31	63
246.475072163	128	103	64
246.789800808	128	31	64
246.829196442	144	36	70
246.832946678	144	26	109
246.884437634	128	36	64
246.903351372	128	26	64
247.000847474	144	73	109
247.040374652	128	73	64
247.350688413	144	31	67
247.486217976	128	31	64
247.487337306	144	103	101
247.491442367	144	31	71
247.508737511	144	46	58
247.530790789	128	103	64
247.54934941	128	46	64
247.830967823	144	93	102
247.839309374	128	31	64
247.878060904	144	24	17
248.006420526	144	36	70
248.010219968	128	24	64
248.032073684	144	26	102
248.071755662	128	36	64
248.071936423	128	26	64
248.072559349	144	24	13
248.17977957	128	24	64
248.231742904	144	24	19
248.327988616	128	24	64
248.368828134	144	24	18
248.461314499	128	24	64
248.486526498	144	24	17
248.530841366	144	31	66
248.530914873	128	31	64
248.541298687	144	65	122
248.550254715	144	103	106
248.573275408	128	103	64
248.580835824	128	65	64
248.581435255	128	24	64
248.608484517	144	46	75
248.611386538	144	24	17
248.672089025	128	46	64
248.675527989	128	93	64
248.705302199	144	31	67
248.709689909	128	24	64
249.059303529	128	31	64
249.099107362	144	36	62
249.134564666	144	73	105
249.168753689	128	36	64
249.171542899	128	73	64
249.512796622	144	26	103
249.597298061	144	31	64
249.597428518	128	31	64
249.603431533	128	26	64
249.668514485	144	103	120
249.69011948	128	103	64
249.709843106	144	24	84
249.729347109	144	46	80
249.773356311	144	31	66
249.78984721	128	46	64
249.938384769	144	65	120
249.980902335	128	65	64
250.00006921	144	93	107
250.006978103	128	24	64
250.090470183	128	31	64
250.291944834	144	36	71
250.295821965	144	31	72
250.340706356	128	36	64
250.440969851	128	31	64
250.506268693	144	24	92
250.731113012	144	26	96
250.782779427	144	103	112
250.786877793	128	26	64
250.792768895	128	93	64
250.808725761	128	103	64
250.835805855	128	24	64
250.915663699	144	46	82
250.972275669	128	46	64
251.273760991	144	65	116
251.288131016	144	24	93
251.293760979	128	65	64
251.345961284	144	102	100
251.347456155	128	102	64
251.395744235	144	31	70
251.402003258	144	73	103
251.421845798	128	31	64
251.458595236	144	36	66
251.484662042	128	73	64
251.518286226	128	36	64
251.519222078	144	31	72
251.581504908	128	31	64
251.631962473	144	26	111
251.686993569	128	26	64
251.705934592	128	24	64
251.935525995	144	103	111
251.957575948	128	103	64
251.986110312	144	46	80
252.042168818	128	46	64
252.081670373	144	31	67
252.134385293	128	31	64
252.157351774	144	102	98
252.175201847	128	102	64
252.192995686	144	31	71
252.305768725	144	93	113
252.337995475	128	31	64
252.511486151	144	36	69
252.58211983	128	36	64
252.750199646	144	102	98
252.754405729	128	102	64
252.899603888	144	26	86
252.924763158	144	31	66
252.95140712	128	31	64
252.969939187	128	26	64
253.040983041	144	31	70
253.043014812	128	93	64
253.105605497	144	46	79
253.116231706	144	103	109
253.132281756	128	46	64
253.143748061	128	103	64
253.241137889	128	31	64
253.60188278	144	102	94
253.605295736	128	102	64
253.654750016	144	36	54
253.666983103	144	73	99
253.734397448	128	73	64
253.741087021	128	36	64
253.999540542	144	26	56
254.070108867	128	26	64
254.201519578	144	31	60
254.234557925	128	31	64
254.244497701	144	103	110
254.286196419	144	31	63
254.299951653	128	103	64
254.474175677	144	65	115
254.493609793	128	65	64
254.552010537	144	93	109
254.583923436	144	65	115
254.607713684	128	31	64
254.625326247	144	46	80
254.675540346	128	65	64
254.675811642	128	46	64
254.778385523	144	36	67
254.844364739	128	36	64
254.914336286	144	26	61
254.986623293	128	26	64
255.261734389	144	31	63
255.272184286	128	31	64
255.357131418	144	31	70
255.385271782	144	103	109
255.389644173	144	46	82
255.409922891	128	103	64
255.421429863	128	46	64
255.426473147	128	93	64
255.503548471	144	24	12
255.759514427	128	31	64
255.798957088	144	26	67
255.887326025	128	26	64
255.932519367	144	36	70
256.006199233	128	36	64
256.017808563	144	73	102
256.058069087	128	73	64
256.226328081	144	46	85
256.284259773	128	46	64
256.414753102	144	31	90
256.448675158	128	31	64
256.517758229	144	31	91
256.567488656	144	103	112
256.576535779	144	102	118
256.590663446	128	103	64
256.61640243	144	26	68
256.669922151	128	26	64
256.749678271	128	102	64
256.775903892	128	31	64
256.830721413	128	24	64
256.866446492	144	93	115
256.963945651	144	46	80
257.018214156	128	46	64
257.049604317	144	26	73
257.193920984	128	26	64
257.194356768	144	36	64
257.240231635	144	24	11
257.259400875	128	36	64
257.357366255	128	24	64
257.476195563	144	102	94
257.504871638	144	24	24
257.516845971	144	31	87
257.531529286	144	26	76
257.550540098	128	31	64
257.619896504	128	26	64
257.639803112	144	31	78
257.641174434	128	24	64
257.663060696	144	46	85
257.702592451	128	93	64
257.732632265	128	46	64
257.749174937	144	24	35
257.794009149	144	103	113
257.800726497	128	102	64
257.823049558	128	103	64
257.859413924	128	24	64
257.959325568	128	31	64
257.987478703	144	24	49
258.132489934	128	24	64
258.233846146	144	24	58
258.26892121	144	73	104
258.287468546	144	36	68
258.320558055	128	73	64
258.377320595	128	36	64
258.380736988	128	24	64
258.43339908	144	26	89
258.470471901	144	24	74
258.487099225	128	26	64
258.599744894	144	46	86
258.617304863	128	24	64
258.622675259	128	102	64
258.659280401	128	46	64
258.719615283	144	24	85
258.74540067	144	65	122
258.782045168	144	31	71
258.812432151	128	65	64
258.834258677	128	31	64
258.84049924	128	24	64
258.902778707	144	31	70
258.953264447	144	24	97
259.017715665	144	103	108
259.056482266	128	103	64
259.096667851	128	24	64
259.126657633	128	31	64
259.153732818	144	93	52
259.208192995	144	24	111
259.3269669	144	36	72
259.337703857	144	46	78
259.350097767	128	24	64
259.364933908	144	26	91
259.383907658	128	46	64
259.393753337	128	36	64
259.405160406	128	26	64
259.701711473	144	73	96
259.755636495	128	73	64
259.860341467	128	93	64
260.043384327	144	31	63
260.071893177	128	31	64
260.12227804	144	31	64
260.148593794	144	46	83
260.214852772	144	103	110
260.232048727	128	46	64
260.241707016	128	103	64
260.479341837	144	36	60
260.492220132	128	31	64
260.532389858	144	26	88
260.597223335	128	36	64
260.603355656	128	26	64
260.668494283	144	73	92
260.718387285	128	73	64
260.758695174	144	65	126
260.798018664	128	65	64
260.850339435	144	93	117
260.975123739	144	26	67
261.042732494	144	36	56
261.053757408	128	26	64
261.066718053	144	46	79
261.125827757	144	31	85
261.133466762	128	31	64
261.134672928	128	46	64
261.146871045	128	36	64
261.205413996	144	31	82
261.443831685	128	93	64
261.467623698	144	103	108
261.492511363	128	103	64
261.529603348	144	36	64
261.559801978	128	31	64
261.57792667	128	36	64
261.650925389	144	36	63
261.665732464	144	26	54
261.731464153	128	36	64
261.736662788	128	26	64
261.826088647	144	46	83
261.913613163	128	46	64
262.146733515	144	36	64
262.165609977	144	26	84
262.209885286	128	36	64
262.273661933	128	26	64
262.291318719	144	31	74
262.300744805	128	31	64
262.38328863	144	31	72
262.418924968	144	73	98
262.484899384	128	73	64
262.612762135	144	36	66
262.633763742	144	103	110
262.645514385	128	36	64
262.655866581	128	103	64
262.692113193	128	31	64
262.739924709	144	36	57
262.808394228	128	36	64
262.862463679	144	36	58
262.891980126	128	36	64
263.129251817	144	24	12
263.270736875	128	24	64
263.307428927	144	36	69
263.316691956	128	65	64
263.333392257	144	93	111
263.354573907	128	93	64
263.360338034	128	36	64
263.368454125	144	26	107
263.384971814	128	26	64
263.409837924	144	93	110
263.46682213	144	31	72
263.467550418	144	46	73
263.518645209	128	31	64
263.542359398	128	46	64
263.575547847	144	31	70
263.735751656	144	36	67
263.776990729	128	36	64
263.84730278	144	103	116
263.873743774	128	103	64
263.904901241	144	36	63
263.909246363	128	31	64
263.944245381	128	36	64
264.120758971	144	36	64
264.162097511	128	36	64
264.337382927	144	36	69
264.376013581	144	31	70
264.396684659	128	36	64
264.434434459	128	31	64
264.499232999	144	26	87
264.532703505	144	24	1
264.552790172	144	36	65
264.568494271	144	73	90
264.570221094	128	26	64
264.582007166	128	73	64
264.613233007	128	36	64
264.697521018	128	24	64
264.787757636	144	36	65
264.843276208	128	36	64
265.004581284	144	36	65
265.025100616	144	103	117
265.044882497	128	36	64
265.057805139	144	24	1
265.069946167	128	103	64
265.181139058	128	24	64
265.204824384	144	36	58
265.283835323	128	36	64
265.36889932	144	36	59
265.426529911	128	36	64
265.466874009	144	36	46
265.5105664	128	36	64
265.579380485	144	36	70
265.596246566	144	24	1
265.610628844	128	36	64
265.613571068	144	103	119
265.638019462	128	103	64
265.647460303	144	36	52
265.693065506	128	36	64
265.748448962	144	36	62
265.752347933	128	24	64
265.776424053	128	36	64
265.83045528	144	36	45
265.877051654	128	36	64
265.915433456	144	36	62
265.959663451	128	36	64
265.997584002	144	36	40
266.043683847	128	36	64
266.080618364	144	36	57
266.126617144	128	36	64
266.17974322	144	36	38
266.195943074	144	24	16
266.197672349	144	103	115
266.223470085	128	103	64
266.227177768	128	36	64
266.246233581	144	36	57
266.294364868	128	36	64
266.313241713	128	24	64
266.315330733	144	36	64
266.39343149	128	36	64
266.765776126	144	103	114
266.78980412	128	103	64
266.900856873	144	26	58
267.380300663	144	103	111
267.402107559	144	73	101
267.404725886	128	103	64
267.456732859	128	73	64
267.626481053	144	31	68
267.780940044	144	103	115
267.789210475	128	103	64
268.052977696	128	93	64
268.076514285	128	31	64
268.165113281	144	103	114
268.171660651	128	103	64
268.349609701	144	36	60
268.515122167	144	103	113
268.537521704	128	103	64
268.717687337	128	36	64
268.881549594	144	103	114
268.889924665	128	103	64
269.184018019	144	31	10
269.212582938	144	103	122
269.238058584	128	103	64
269.511156837	128	31	64
269.579389303	144	103	124
269.582030057	128	24	64
269.590612271	128	103	64
269.89967572	144	103	124
269.906686683	128	103	64
270.092734381	144	31	65
270.165516952	144	103	125
270.190249574	128	103	64
270.259195326	128	93	64
270.423911122	144	103	125
270.492032882	128	103	64
270.509518495	128	31	64
270.672007735	144	103	127
270.722948882	128	103	64
270.835276523	144	36	45
270.895186776	144	73	97
270.906622711	128	73	64
270.907201808	144	103	125
270.956348837	128	103	64
270.99243967	144	31	22
271.138436068	144	103	126
271.188588249	128	103	64
271.243817611	128	31	64
271.24815648	144	73	93
271.30108573	128	73	64
271.313660457	128	36	64
271.359270599	144	103	127
271.3882236	128	103	64
271.522798777	144	103	126
271.569002643	128	103	64
271.675251654	144	103	127
271.720917604	128	103	64
271.825901952	144	103	127
271.870854086	128	103	64
271.990533437	144	103	127
272.037126683	128	103	64
272.158893883	144	103	126
272.188594429	128	103	64
272.34059558	144	103	121
272.370619353	128	103	64
272.798978159	144	103	120
272.842353548	128	103	64
273.388594521	144	103	117
273.460663509	128	103	64
273.58618437	144	73	86
273.652849726	128	73	64
273.93478848	144	73	86
273.985490818	128	73	64
274.236845325	144	36	97
274.264470141	128	36	64
274.425448706	144	21	123
274.779210193	144	82	54
274.866674528	128	21	64
275.007604199	128	82	64
275.029088806	128	26	64
275.462662927	144	82	54
275.533600631	144	26	127
275.572329477	128	26	64
275.753966885	144	31	63
275.82740259	144	21	127
275.992910989	128	31	64
276.469689668	144	73	83
276.506626196	128	82	64
276.520790313	128	73	64
276.580861175	144	26	48
276.605978977	144	36	117
276.654099371	128	36	64
276.919586364	144	73	83
276.936272561	128	73	64
277.498329259	144	82	78
278.091359747	128	82	64
278.142830932	144	30	116
278.344468481	144	36	87
278.36798555	128	36	64
278.729080035	144	82	74
279.283541857	128	82	64
279.30005749	128	21	64
279.425827985	128	31	64
279.455126693	144	73	74
279.491045581	128	73	64
279.52524828	144	73	44
279.601759963	128	73	64
280.030049602	144	82	70
280.053679002	144	73	70
280.10348407	128	73	64
280.193456461	144	21	127
280.795397717	128	26	64
280.8348691	144	103	1
280.853598732	144	73	68
280.856593496	128	82	64
280.920089659	128	73	64
280.940132263	144	26	64
280.942483119	128	103	64
280.967588847	144	73	41
280.987396212	128	26	64
281.054899971	128	73	64
281.07763081	144	103	5
281.140678531	128	103	64
281.279367187	144	103	7
281.392754922	128	103	64
281.413604467	144	36	108
281.470727882	144	73	69
281.493977937	144	103	11
281.495732966	144	82	65
281.52127485	128	73	64
281.572100354	128	103	64
281.582957963	144	26	67
281.623029679	128	26	64
281.64198922	144	65	109
281.660530044	128	65	64
281.71153731	144	103	16
281.778922997	128	103	64
281.916003412	144	103	20
281.990892714	128	103	64
282.109731008	144	103	24
282.11698982	144	26	65
282.13946478	128	21	64
282.154426452	144	73	77
282.169236674	128	26	64
282.172996202	128	82	64
282.195503536	128	103	64
282.204383657	128	73	64
282.275817269	144	73	44
282.315088261	144	103	25
282.352560492	128	73	64
282.390517928	128	103	64
282.509083718	144	103	28
282.550430112	144	26	64
282.593575929	128	103	64
282.603834157	128	26	64
282.712139295	144	103	32
282.76267776	144	82	64
282.773295921	128	103	64
282.803379974	144	73	73
282.88976184	128	73	64
282.927105753	144	103	34
283.013862304	128	103	64
283.145655788	144	103	34
283.228451414	128	103	64
283.265034179	144	26	65
283.304708167	128	26	64
283.365473895	144	103	36
283.422921967	128	103	64
283.503545472	144	73	90
283.556700216	128	82	64
283.558383893	128	73	64
283.573596885	144	103	40
283.641131245	144	73	54
283.643162757	128	103	64
283.719779206	128	73	64
283.783384633	144	103	41
283.83886695	128	103	64
283.991725483	144	103	44
284.073027362	128	103	64
284.208079633	144	103	46
284.217253414	144	73	83
284.271585959	128	73	64
284.272480406	128	46	64
284.274821013	128	103	64
284.359139265	144	26	64
284.408548468	144	103	48
284.476565481	128	103	64
284.627907563	144	103	49
284.690982072	128	103	64
284.825531223	144	103	52
284.893969053	128	103	64
284.953700338	144	73	85
285.005341025	128	73	64
285.043407086	144	103	53
285.095146934	144	73	52
285.107250972	128	103	64
285.169186841	128	73	64
285.24327846	144	103	55
285.310189774	128	103	64
285.45086292	144	103	56
285.505100403	128	103	64
285.630811569	144	73	85
285.642487521	144	103	57
285.688620951	128	73	64
285.711483949	128	103	64
285.711664162	144	82	65
285.85983	144	103	54
285.906695505	128	103	64
286.043051846	144	103	52
286.087820787	128	103	64
286.223944802	144	103	51
286.271922714	128	103	64
286.373656453	128	82	64
286.403199736	144	73	84
286.409664272	144	103	48
286.458005399	128	73	64
286.472924781	128	103	64
286.525402699	144	73	50
286.525606051	128	30	64
286.592538181	144	103	47
286.602946391	128	73	64
286.69001643	128	103	64
286.724742938	144	53	51
286.775378983	144	103	43
286.822937055	144	65	118
286.844690883	128	65	64
286.873879434	128	103	64
286.898982435	128	53	64
286.945961191	144	103	41
287.037829849	144	73	85
287.040108002	128	103	64
287.08719409	128	73	64
287.144291614	144	103	39
287.207297852	128	103	64
287.210280488	144	53	51
287.246111701	144	82	67
287.356948818	144	103	37
287.403665286	128	103	64
287.524833847	144	103	36
287.602863247	128	30	64
287.639891965	128	103	64
287.695576943	128	53	64
287.722995692	128	82	64
287.733598497	144	103	35
287.746248031	144	73	96
287.822272349	128	73	64
287.826155981	128	103	64
287.912208991	144	73	32
287.929187281	144	103	35
287.988112465	128	73	64
288.000874463	144	21	127
288.001133392	128	21	64
288.006402433	128	103	64
288.010435719	144	53	54
288.128277363	144	103	36
288.188967399	128	103	64
288.32285486	144	103	36
288.395068266	128	103	64
288.486321653	144	73	100
288.521048001	128	73	64
288.532225636	144	103	37
288.604863959	128	103	64
288.635905942	144	21	127
288.637140059	128	21	64
288.665622187	128	53	64
288.725819524	144	103	37
288.788543654	128	103	64
288.810458802	144	53	48
288.927635874	144	103	38
288.993745374	128	103	64
289.134161456	144	103	38
289.20405572	128	103	64
289.223361279	144	21	127
289.223547054	128	21	64
289.236272336	144	73	100
289.292231849	128	73	64
289.342576493	144	103	38
289.380593153	128	53	64
289.390325344	144	73	58
289.410764068	128	103	64
289.469996465	128	73	64
289.511590704	128	26	64
289.547473715	144	103	39
289.604533797	128	103	64
289.609210871	144	26	53
289.661069169	144	53	54
289.720200912	128	53	64
289.743506022	144	103	40
289.76043984	128	26	64
289.774763876	144	21	127
289.774963187	128	21	64
289.805409352	128	103	64
289.905109513	144	26	113
289.954719983	144	73	96
289.958665283	144	53	53
289.969167105	128	53	64
289.971907142	128	26	64
289.975057833	144	103	43
289.990389261	128	73	64
290.022543132	128	103	64
290.024831241	144	53	55
290.158692732	144	103	45
290.22763589	128	103	64
290.292006561	144	21	124
290.292148087	128	21	64
290.341700386	144	103	47
290.347817009	144	82	69
290.39460333	128	53	64
290.399120956	144	26	119
290.420025307	128	26	64
290.423294671	128	103	64
290.549864963	144	103	51
290.620315782	128	103	64
290.654333106	144	73	95
290.720975357	128	73	64
290.743378801	144	103	53
290.792744085	144	73	50
290.809894075	128	103	64
290.812017515	144	53	47
290.887063445	128	73	64
290.960695275	144	103	55
291.007902023	128	103	64
291.157289221	144	103	56
291.175480557	144	26	124
291.224657343	128	103	64
291.230247379	128	53	64
291.25512169	128	26	64
291.322530022	144	21	125
291.32344614	128	21	64
291.337345292	144	73	95
291.357445433	144	103	58
291.387500674	128	73	64
291.40580642	128	103	64
291.466329716	144	21	125
291.477134156	128	21	64
291.49374838	144	21	123
291.493964135	128	21	64
291.558906993	144	103	56
291.604237073	128	103	64
291.740666763	144	103	56
291.786669071	128	103	64
291.79876042	128	36	64
291.943146389	144	103	54
292.009631887	128	103	64
292.103889732	144	73	90
292.12055911	144	21	127
292.120804769	128	21	64
292.126838254	144	103	51
292.172754886	128	73	64
292.207245488	128	103	64
292.24192542	144	73	68
292.336484704	128	73	64
292.342923745	144	103	50
292.388298502	128	103	64
292.418284477	144	26	113
292.487686971	128	26	64
292.522875678	144	103	48
292.534847167	144	65	122
292.544265198	128	65	64
292.588243773	144	21	125
292.593798247	128	21	64
292.593953162	128	103	64
292.723835145	128	82	64
292.731586728	144	103	45
292.788487328	128	103	64
292.821277581	144	73	90
292.829940389	144	53	65
292.887979888	128	73	64
292.890639311	128	53	64
292.89073268	144	53	54
292.905845415	144	103	43
292.989514293	128	103	64
293.000594356	144	21	123
293.003594397	128	21	64
293.07885421	128	53	64
293.079853494	144	53	69
293.093924239	144	103	40
293.153730594	128	103	64
293.17353013	128	53	64
293.173584412	144	53	65
293.293222817	144	103	37
293.327336802	128	53	64
293.37197571	128	103	64
293.465405243	144	21	127
293.46570907	128	21	64
293.496547754	144	82	71
293.496801706	144	103	33
293.570254584	128	103	64
293.638588242	144	73	89
293.655118959	144	53	67
293.689887607	144	103	30
293.701746671	128	53	64
293.704086504	128	73	64
293.775601029	128	103	64
293.848547737	144	73	47
293.875539765	144	103	27
293.88621614	128	73	64
293.946468719	144	21	124
293.946799316	128	21	64
293.955204985	128	103	64
294.005435121	144	53	56
294.025621023	144	65	112
294.066176322	128	65	64
294.069813078	128	53	64
294.093338557	144	103	24
294.171363105	128	103	64
294.27559208	144	103	22
294.353864846	144	100	90
294.354030128	144	73	90
294.359643314	128	103	64
294.393825275	128	100	64
294.421274093	128	73	64
294.445669366	144	53	64
294.44606265	144	21	127
294.446363903	128	21	64
294.472445961	128	53	64
294.500193464	144	103	22
294.562039664	144	53	55
294.569979591	128	103	64
294.61992133	128	53	64
294.67663577	144	103	21
294.690397206	144	53	68
294.752784079	128	53	64
294.770381856	128	103	64
294.789900705	144	53	60
294.868650324	144	26	73
294.868803984	128	53	64
294.883264644	144	103	22
294.929139309	144	21	126
294.929410997	128	21	64
294.935292885	144	69	63
294.975866681	128	103	64
295.060973885	144	103	22
295.071926408	128	69	64
295.153549933	128	103	64
295.172375529	144	73	97
295.211523199	144	53	73
295.220069494	128	73	64
295.237211434	128	53	64
295.27448814	144	103	25
295.298167433	144	73	62
295.331696904	144	21	127
295.332820607	128	21	64
295.344200066	128	103	64
295.35448205	128	73	64
295.427510552	144	103	25
295.501244883	128	36	64
295.509793502	128	103	64
295.578399439	144	53	69
295.621051773	128	53	64
295.625206842	144	103	27
295.703421318	128	103	64
295.807313275	144	103	29
295.814194068	144	21	126
295.818136669	128	21	64
295.888676873	144	73	96
295.891265571	128	103	64
295.954746843	128	73	64
295.961490076	144	53	84
295.986622587	128	53	64
295.994826545	144	103	32
296.037159429	128	103	64
296.056407923	144	53	67
296.135753243	128	53	64
296.158331291	144	103	32
296.176741637	144	21	127
296.179759914	128	21	64
296.192203318	144	53	81
296.213247201	144	69	69
296.226271756	128	103	64
296.268925275	128	53	64
296.27552552	144	53	76
296.352254266	128	53	64
296.360674536	144	103	35
296.377608215	128	69	64
296.42333284	128	103	64
296.541197183	144	103	37
296.610957466	128	103	64
296.659236716	144	21	127
296.66193484	128	21	64
296.679689994	144	53	73
296.719660125	128	53	64
296.749225493	144	103	40
296.804230845	128	103	64
296.908169617	128	82	64
296.941103251	144	103	41
297.004633711	128	103	64
297.077428237	144	53	64
297.136647967	128	53	64
297.142800519	144	103	45
297.201764225	144	21	127
297.204498148	128	21	64
297.204896673	128	103	64
297.323118638	144	103	47
297.380445063	144	82	70
297.406624823	128	103	64
297.467285918	128	82	64
297.501799051	144	53	75
297.517881371	144	100	110
297.531675369	144	103	52
297.562595527	128	100	64
297.569990171	128	53	64
297.589356896	128	103	64
297.602085207	144	53	67
297.603444246	144	21	127
297.609622249	128	21	64
297.669653011	128	53	64
297.707237951	144	103	55
297.723644495	144	53	73
297.763592726	144	69	68
297.785086965	128	53	64
297.794597456	128	103	64
297.873462306	144	53	67
297.912624308	128	69	64
297.936449462	128	53	64
297.94527749	144	103	57
298.004102045	128	103	64
298.093161931	144	21	127
298.095233294	128	21	64
298.124244557	144	103	60
298.194861761	128	103	64
298.279454789	144	47	86
298.309851489	144	103	62
298.345167673	128	26	64
298.394401378	128	103	64
298.438714755	144	21	127
298.440956081	144	26	34
298.444451282	128	21	64
298.510154544	144	103	64
298.522165724	128	26	64
298.589626129	128	103	64
298.710181224	144	103	65
298.761639756	144	21	127
298.762452465	128	21	64
298.771828193	128	103	64
298.904837986	144	103	65
298.975884478	128	103	64
299.035619446	144	21	124
299.0427026	128	21	64
299.112856594	144	103	67
299.170522659	128	103	64
299.308633583	144	103	68
299.369751237	128	103	64
299.448249606	144	21	126
299.451306006	128	21	64
299.523369217	144	103	68
299.57061847	128	103	64
299.724993536	144	103	66
299.728320356	144	21	127
299.73237565	128	21	64
299.76903156	128	103	64
299.896831837	144	53	66
299.922240178	128	53	64
299.924124135	144	103	66
299.994158911	128	103	64
300.11928901	144	53	62
300.12512962	144	21	122
300.126384355	128	21	64
300.145510368	144	103	65
300.16975932	128	53	64
300.183155934	144	26	8
300.188705472	128	103	64
300.357879452	144	103	65
300.360056719	144	53	61
300.402509579	128	103	64
300.418056058	144	21	122
300.419185665	128	21	64
300.419396444	128	53	64
300.557561269	144	103	64
300.617572663	144	53	64
300.624998003	128	103	64
300.672228291	128	53	64
300.711719536	144	21	127
300.713529736	128	21	64
300.721061412	144	100	105
300.766535839	128	100	64
300.779846154	144	103	63
300.823444037	128	103	64
300.85148614	144	53	66
300.904442017	128	53	64
300.957187525	144	103	62
301.04083239	128	103	64
301.060238178	144	21	126
301.062094439	128	21	64
301.117722468	144	53	65
301.15779542	144	103	59
301.172110034	128	53	64
301.235951237	128	103	64
301.290658352	128	73	64
301.339226272	144	103	58
301.341193234	144	53	67
301.412442428	144	21	124
301.412720715	128	21	64
301.418616382	128	53	64
301.437854956	128	103	64
301.575258871	144	103	59
301.618721497	144	53	64
301.655353947	128	103	64
301.669348579	128	53	64
301.746842932	144	21	127
301.748942419	128	21	64
301.781955499	144	103	56
301.874702538	128	103	64
301.880593281	144	82	68
301.884086039	144	53	65
301.936481958	128	53	64
301.967621582	128	82	64
301.969423614	128	26	64
301.969474748	144	26	105
301.975742842	144	103	53
302.059749005	128	103	64
302.061935083	144	21	127
302.062981789	128	21	64
302.189537536	144	53	63
302.198463841	144	103	52
302.204340427	128	53	64
302.27003064	128	103	64
302.348892486	144	21	127
302.349849326	128	21	64
302.388335466	144	103	50
302.438852167	144	53	63
302.476917652	128	103	64
302.487929981	128	53	64
302.595716406	128	26	64
302.614926114	144	103	48
302.686432726	128	103	64
302.693087842	144	21	126
302.694569636	128	21	64
302.727546607	144	53	66
302.806973938	144	103	46
302.871390364	128	103	64
302.912826537	144	82	70
303.019812305	128	82	64
303.021088285	144	103	45
303.033483518	144	21	127
303.035058433	128	21	64
303.093091843	128	103	64
303.163101992	128	53	64
303.227400414	144	103	42
303.287236727	128	103	64
303.357698293	144	53	74
303.372301688	144	21	125
303.372930671	128	21	64
303.424302271	144	103	34
303.502888064	128	103	64
303.630028602	144	103	31
303.693386452	144	21	127
303.694455634	128	21	64
303.7021275	128	103	64
303.723068752	128	53	64
303.824169695	144	103	30
303.870899219	144	26	7
303.892934398	128	103	64
303.924595133	144	100	107
303.950950383	128	100	64
303.996489312	144	82	68
304.031215216	144	103	39
304.038656554	144	21	126
304.041480119	128	21	64
304.07872075	144	53	70
304.086797497	128	103	64
304.141722971	128	82	64
304.224692435	144	103	45
304.268786679	128	103	64
304.36269095	144	21	127
304.364607403	128	21	64
304.424560239	144	103	48
304.447250147	128	53	64
304.468457522	128	103	64
304.57633257	128	47	64
304.623752604	144	103	52
304.669758871	128	103	64
304.67175748	144	21	127
304.672876058	128	21	64
304.804233721	144	103	55
304.875294875	128	103	64
304.887504425	144	53	62
304.900673973	128	53	64
304.939556538	144	69	10
305.003386249	144	21	125
305.004097007	128	21	64
305.012327842	144	103	57
305.071843199	128	103	64
305.147991175	128	69	64
305.178091566	144	53	64
305.180358097	144	82	67
305.203486616	128	53	64
305.22389891	144	103	59
305.233693903	128	82	64
305.268292726	128	103	64
305.330922048	144	21	127
305.331696355	128	21	64
305.407047028	144	103	61
305.47538063	128	103	64
305.489741522	144	53	64
305.587228873	128	47	64
305.595276836	144	21	127
305.596289318	128	21	64
305.616607983	144	103	64
305.65446906	128	103	64
305.697847597	144	69	1
305.722835597	144	82	63
305.800727864	128	82	64
305.806811647	144	103	67
305.849635365	128	53	64
305.872718059	128	103	64
305.895696796	128	69	64
305.984551899	144	21	127
305.991955149	144	103	68
306.001890941	128	21	64
306.053703859	128	103	64
306.107162849	144	69	1
306.191293501	144	103	71
306.226020249	144	65	117
306.245442807	128	65	64
306.259470562	128	103	64
306.262799721	144	82	71
306.277431054	128	69	64
306.328123094	144	21	127
306.334315111	128	21	64
306.335964465	144	69	1
306.367513011	128	82	64
306.412188618	144	103	74
306.470744408	128	103	64
306.47776434	128	69	64
306.604108506	144	103	78
306.654331778	144	21	127
306.654596047	128	21	64
306.673121407	128	103	64
306.811889857	144	103	79
306.869769349	128	103	64
306.982277495	144	21	127
306.982552821	128	21	64
307.006405338	144	103	80
307.076017164	128	103	64
307.215023087	144	69	1
307.226250965	144	103	81
307.286018527	128	103	64
307.310411569	144	21	126
307.310681285	128	21	64
307.345445908	128	69	64
