time	action	midinote	velocity
12.332943951	128	46	64
12.333898261	128	79	64
12.334338056	144	100	56
12.354880026	128	75	64
12.358376802	144	39	71
12.362029112	128	71	64
12.377528802	144	74	19
12.38027399	144	56	70
12.384674683	144	88	35
12.388073725	128	22	64
12.398481484	144	98	63
12.398700772	128	98	64
12.403638247	144	98	47
12.406747532	144	79	66
12.41419356	144	46	127
12.425469705	144	75	89
12.426548496	144	105	86
12.427359925	128	74	64
12.432882188	144	21	54
12.434485515	144	61	120
12.435433336	144	95	56
12.436409321	144	32	71
12.438186677000001	128	39	64
12.445394255	144	84	53
12.449756185	128	88	64
12.461910112	128	34	64
12.464572462	144	37	56
12.466399545	128	21	64
12.472380676	128	56	64
12.47252088	128	75	64
12.481290853	144	108	56
12.483896978	128	79	64
12.49857727	144	88	35
12.500452095	128	46	64
12.501931969	128	32	64
12.512723108	128	84	64
12.512816352	128	98	64
12.512871012	144	98	62
12.518705154	128	37	64
12.534997771	128	98	64
12.554820375	144	79	66
12.557886354	144	43	57
12.560224388	128	108	64
12.568964029	144	96	59
12.5731217	144	74	18
12.573481885	128	88	64
12.57570674	144	75	89
12.577717337	144	21	55
12.59368137	144	92	113
12.593901319	144	98	47
12.606447569	144	84	52
12.613561791	128	43	64
12.617300013	128	96	64
12.617704931	144	76	91
12.622370283	128	75	64
12.624608007	128	74	64
12.628117057	144	88	35
12.630400453	128	105	64
12.634408472	128	79	64
12.636806659	128	21	64
12.644687181	144	103	15
12.644906654	144	37	49
12.651301192	144	44	35
12.654460843	144	41	28
12.664393789	128	92	64
12.665898876	144	27	81
12.686790888	144	104	78
12.688817849	128	37	64
12.691120397	128	98	64
12.691163734	144	98	65
12.691328017	128	44	64
12.692615547	128	76	64
12.697535219	128	98	64
12.698545476	128	84	64
12.70532618	144	79	67
12.70673499	144	75	86
12.710994749	128	88	64
12.739471248000001	144	21	56
12.739933038	144	44	33
12.746823516	144	74	17
12.751658319	144	88	35
12.754140553	128	75	64
12.754550677	128	103	64
12.755309596	144	24	50
12.765230477	144	37	49
12.767060613	144	69	49
12.774575466	128	21	64
12.775571898	128	104	64
12.776162206	144	98	63
12.776477223	144	84	52
12.783821016000001	128	79	64
12.788942126	128	69	64
12.823502342	128	74	64
12.825435227	128	98	64
12.825488815	144	98	47
12.829809043000001	128	88	64
12.83155224	128	37	64
12.839638873	144	79	66
12.85448083	144	64	1
12.856080894	128	84	64
12.858702976	144	75	85
12.86093627	128	44	64
12.872252774	144	21	56
12.876685136	144	88	34
12.878705791	144	48	63
12.887869984	128	98	64
12.89514126	128	27	64
12.901554283	144	104	82
12.904743365	128	24	64
12.907089449	128	75	64
12.916209615	144	98	63
12.916606638	128	79	64
12.92200538	128	21	64
12.927546095	144	74	17
12.932613596	128	88	64
12.933004452	144	84	51
12.949537116	144	82	66
12.957214714	144	103	31
12.958040447	144	90	7
12.961344012	128	98	64
12.970165818	144	79	67
12.975888936	128	104	64
12.977093134	128	82	64
12.979245678	144	60	65
12.988130889	128	48	64
12.992403595	144	75	87
12.99259395	144	88	34
12.994427119000001	144	98	47
12.997959583	144	101	80
13.014756313	144	63	59
13.018699763	144	21	57
13.030257776	128	84	64
13.038483941	128	75	64
13.039913733	128	23	64
13.044597122	144	107	63
13.046298388	128	88	64
13.049864113	128	100	64
13.062818497	144	104	81
13.066609493	128	79	64
13.069350176	144	42	64
13.075937115	128	21	64
13.076989622	128	60	64
13.078039681	144	65	40
13.083423645	128	90	64
13.087192004	128	98	64
13.087250952	144	98	64
13.091494786	128	101	64
13.098458935	128	103	64
13.101670149	128	65	64
13.105025594	128	98	64
13.10566803	128	107	64
13.108648158	144	75	89
13.109684241	144	92	113
13.111251022	128	42	64
13.111775998	128	63	64
13.117075829	128	64	64
13.125278027	144	88	33
13.137751125	128	75	64
13.142950806	128	104	64
13.149757777	128	92	64
13.166938907	128	88	64
13.167078932	144	86	44
13.171561506	144	79	69
13.175137375	144	21	60
13.189742417	128	61	64
13.192155275	144	82	68
13.200692408	144	101	80
13.207269721	144	103	39
13.221461572	144	33	55
13.226480472	144	107	65
13.233281508	128	21	64
13.234543802	144	88	33
13.238096897	144	90	17
13.244236185	144	26	97
13.250915067	128	79	64
13.268800893	128	41	64
13.269195712	128	86	64
13.273894194	128	82	64
13.281461965	128	101	64
13.2877771	128	107	64
13.30095759	144	46	127
13.302828623	128	88	64
13.303912456	128	33	64
13.321265704	128	103	64
13.326359654	144	79	71
13.327391392	144	36	14
13.337436716	128	90	64
13.34123828	144	31	91
13.342416995	128	26	64
13.345825087	144	21	61
13.367178514	144	69	47
13.368204271	144	88	32
13.369937605	144	86	37
13.372235358	144	32	78
13.380630097	128	69	64
13.385406169	128	31	64
13.386277856	144	101	81
13.388258455	128	21	64
13.392824173	128	46	64
13.409214725	128	88	64
13.417249675	128	79	64
13.431845197	144	33	53
13.432889357	128	36	64
13.44402435	144	72	107
13.449914224	128	86	64
13.467796967	144	21	60
13.474575686	144	59	60
13.477121153	128	72	64
13.479353741	128	101	64
13.479825339	144	88	32
13.480540363	128	32	64
13.48937113	144	53	61
13.491633437	144	79	74
13.494531446	144	34	43
13.498258844	144	26	83
13.504950008	144	90	12
13.506236563	128	33	64
13.51923218	144	46	127
13.519966717	128	21	64
13.543581937999999	128	88	64
13.548602903	144	40	15
13.556890155	144	72	105
13.57710178	144	101	82
13.584108092	128	79	64
13.596456963	144	86	37
13.601129685	128	26	64
13.605707749	128	46	64
13.614135266	144	88	30
13.616079216	128	34	64
13.619510838	144	21	62
13.620676683	128	72	64
13.621015964	128	90	64
13.625940659	128	59	64
13.627872143	144	33	54
13.630109750999999	144	60	65
13.651711507	128	88	64
13.655003335	144	79	77
13.657973594	128	40	64
13.672453034	128	21	64
13.679163089	128	101	64
13.685334012	144	36	15
13.687826998	144	46	127
13.688673595000001	144	72	103
13.691708337	128	86	64
13.698560507	144	100	12
13.701701088	144	41	112
13.702731643	144	26	76
13.712796252	128	53	64
13.716259386	128	33	64
13.733893569	128	79	64
13.737762364	144	86	44
13.751681494	128	72	64
13.758034365	144	21	62
13.764073888	128	36	64
13.775451925	144	101	83
13.784555279	128	60	64
13.788953589	128	46	64
13.789095145	144	108	57
13.791296123	144	103	45
13.797909345	128	26	64
13.798168108	128	86	64
13.798271196	144	84	55
13.804831043	144	79	80
13.810441103	144	38	71
13.828683861	144	33	53
13.837057571	144	72	104
13.837288769	128	21	64
13.841615623	144	27	88
13.858984183	128	103	64
13.859629476	128	84	64
13.866233836	128	108	64
13.878651775	128	101	64
13.879197544	144	46	127
13.884512447	128	27	64
13.884631571	128	72	64
13.900066249	144	64	3
13.90162289	128	79	64
13.910760072	128	64	64
13.912526734	144	21	61
13.925133468	144	86	53
13.925261778	128	33	64
13.927051625	144	62	77
13.930587862	144	66	35
13.939779105	144	26	66
13.959216239	128	46	64
13.962942888	144	84	53
13.964485611	144	85	68
13.976054612	144	79	92
13.980139039	144	103	46
13.980574461	128	21	64
13.993191465	144	105	113
13.999172443	128	86	64
14.008563948	128	66	64
14.009537806	128	74	64
14.013657433	144	108	61
14.021794839	128	85	64
14.03006115	144	37	127
14.032150743	128	26	64
14.037555645	144	36	20
14.038722086	144	33	53
14.051341518	128	79	64
14.051794003	128	84	64
14.053356261	144	72	103
14.053456295	128	72	64
14.05627457	144	58	31
14.060754278	128	108	64
14.066656048	144	21	60
14.06713424	144	27	85
14.081147843	128	103	64
14.081512056	144	46	127
14.082159461	128	37	64
14.087734165	144	74	17
14.088472735	128	62	64
14.099245395	144	99	56
14.107133102	144	43	53
14.122868533	144	84	52
14.123455793	144	104	81
14.126020071	128	21	64
14.126544781	144	79	98
14.12677487	128	33	64
14.130668492	128	27	64
14.136817269	128	105	64
14.144118065	128	58	64
14.15085691	144	86	64
14.152637469	128	36	64
14.167003289	144	85	71
14.171016137	128	99	64
14.177170469	128	74	64
14.181524444	128	46	64
14.184312819	144	26	55
14.199629958	128	85	64
14.200010215	144	37	124
14.2003415	144	98	59
14.20158594	144	21	60
14.207140804	144	103	49
14.216299118	128	86	64
14.222730706	128	84	64
14.223385201	144	105	111
14.231111923	128	104	64
14.232211455	144	108	60
14.253979751	128	37	64
14.25635777	128	98	64
14.260227879	144	61	1
14.264436644	144	58	30
14.27115753	128	26	64
14.27444682	144	24	51
14.279765599	144	74	20
14.286469376	128	108	64
14.288291447	128	21	64
14.303589046	128	79	64
14.321666624	128	103	64
14.32253576	144	42	73
14.334209003	144	104	84
14.339465888	144	27	80
14.343418664	144	85	74
14.352435787	128	100	64
14.355982927	144	98	61
14.356624399	128	85	64
14.356823398	144	36	21
14.356966949	144	87	72
14.35853539	128	58	64
14.362359978	128	74	64
14.369141586	144	37	125
14.394636193	128	27	64
14.39859004	144	21	59
14.400142287	144	86	70
14.404637692	128	37	64
14.40666707	144	30	60
14.408505102	128	104	64
14.408721179	128	42	64
14.408846248	128	61	64
14.426718334	144	52	49
14.426977275	144	79	102
14.43026951	128	21	64
14.431196157	128	30	64
14.437890794	128	24	64
14.440688227	128	98	64
14.441080853	144	108	60
14.445129164	144	58	32
14.446199463	128	86	64
14.447799608	128	87	64
14.45280144	128	79	64
14.453400927	144	54	61
14.460030979	128	41	64
14.462797481	144	74	20
14.465836678	128	36	64
14.474081062	144	26	36
14.47921582	128	108	64
14.480636481	144	37	127
14.488501389	144	34	51
14.496256674	144	104	82
14.507992955	128	52	64
14.518488581	144	98	61
14.522095575	144	30	62
14.52579464	128	54	64
14.529320613	128	37	64
14.53645314	128	26	64
14.541242212	128	58	64
14.542135983	144	79	107
14.546191865	128	74	64
14.552141184	144	25	65
14.582652863	128	30	64
14.586666073	144	31	106
14.594783817	128	98	64
14.597825529	128	104	64
14.601265749	128	105	64
14.606452803	128	25	64
14.607214494	144	44	13
14.617087567	144	27	87
14.626317211	144	108	59
14.629083627	144	58	32
14.632033426	144	32	70
14.634010172	128	79	64
14.640484644	128	34	64
14.64350572	144	37	127
14.650011351	144	74	24
14.65519319	144	36	21
14.661351461	128	31	64
14.662231565	144	105	111
14.663020472	128	108	64
14.666631138	144	30	63
14.670018744	128	43	64
14.675890769	144	98	61
14.690609359	128	27	64
14.695624568	128	37	64
14.698461144	128	32	64
14.698630952	128	30	64
14.708333422	144	79	111
14.708470433	128	58	64
14.711401536	128	36	64
14.727238891	128	74	64
14.74673231	144	75	83
14.74964601	144	82	67
14.757158719	128	75	64
14.776596111	128	98	64
14.784325303	128	79	64
14.793417849	144	58	33
14.810096911	144	37	122
14.815146068	144	103	50
14.815530601	128	105	64
14.82274898	144	79	114
14.823096492	144	74	24
14.847756864	144	75	86
14.853654071	128	37	64
14.856968728	144	98	61
14.857860337	128	82	64
14.871874731	128	75	64
14.87419822	144	100	50
14.885479713	144	56	45
14.892357261	128	58	64
14.899751363	128	74	64
14.90108511	144	46	127
14.917557868	128	79	64
14.918974291	144	105	111
14.922303136	128	103	64
14.928748425	144	87	50
14.955388843	144	61	1
14.955669637	128	98	64
14.961748176	144	75	93
14.96769406	128	56	64
14.971108086000001	144	37	125
14.973360727	144	69	76
14.980866072	128	37	64
14.988610747	144	36	19
14.992143438	144	74	25
15.001699868	128	46	64
15.007069511	128	75	64
15.00856632	144	79	117
15.013603026	144	98	62
15.024201969	128	87	64
15.028304789	144	64	1
15.03315561	128	36	64
15.038094088	144	22	77
15.047404936	128	64	64
15.055261962	144	45	48
15.059951735	128	61	64
15.068474004	128	79	64
15.06907307	128	105	64
15.083454677	128	98	64
15.093155152	144	75	88
15.095030258	128	74	64
15.107116083	144	46	127
15.114390248	128	22	64
15.122974049	144	61	1
15.123953731	128	69	64
15.136534985	144	37	122
15.13800077	144	79	121
15.139765299	128	75	64
15.140320778	144	29	9
15.147898978	128	37	64
15.157789864	144	41	37
15.163703397999999	144	86	61
15.165823309	128	45	64
15.17291711	144	98	64
15.173874611	144	27	93
15.177816247	144	74	26
15.186761036	128	100	64
15.197301754	128	44	64
15.199633666	144	76	96
15.211575136	128	27	64
15.216647199	128	61	64
15.217536222	128	79	64
15.227896073	144	45	77
15.243411803	144	75	73
15.246760468	128	46	64
15.248047807	128	29	64
15.254798342	128	74	64
15.256982793	144	103	47
15.257167695	144	104	86
15.262456495	128	45	64
15.26839273	144	37	122
15.276582815	144	27	95
15.288239894	128	75	64
15.290098906	128	86	64
15.294618475	144	45	50
15.295868198	128	76	64
15.301000875	144	61	1
15.305579337	144	56	49
15.307005309000001	128	37	64
15.308996657	144	79	120
15.327423476	128	104	64
15.335497611	144	74	26
15.337685123	144	86	58
15.342952383	128	27	64
15.368281036	128	56	64
15.372528114	144	31	67
15.372718016	128	45	64
15.376330669	144	75	72
15.380591504	128	103	64
15.384319859	128	79	64
15.395718997	144	37	122
15.399025402	144	62	76
15.422133373	128	75	64
15.436182623	144	56	50
15.438159663	128	74	64
15.445261032	128	37	64
15.448673747	128	86	64
15.454698359	144	79	124
15.462235152	144	46	127
15.475461236	128	46	64
15.476751271	128	98	64
15.477463465	144	98	64
15.479577089	128	98	64
15.479747383	144	98	56
15.487253433	144	27	92
15.490853399	144	45	50
15.494774118	128	31	64
15.509160702	128	62	64
15.511031191	144	75	76
15.526220497	128	56	64
15.527103518	144	74	25
15.527224602	144	37	123
15.533569206	144	86	56
15.533688777	128	45	64
15.534127211	128	79	64
15.538457278	128	27	64
15.556829171	128	75	64
15.557962824	144	76	95
15.564070231	144	45	76
15.573363639	128	37	64
15.579254406	144	46	127
15.595217276	144	56	56
15.608735191000001	144	64	1
15.615028967	128	86	64
15.619311441	128	64	64
15.621799621000001	128	74	64
15.621982714	144	79	122
15.626375021	144	75	108
15.630274965	128	45	64
15.644038476	128	76	64
15.647827244	144	99	56
15.650237322	128	56	64
15.66119066	144	27	87
15.662885041	144	45	48
15.682720492	144	74	23
15.686512525	144	87	61
15.687461659	128	75	64
15.699285545	128	45	64
15.701611394	128	79	64
15.701884695	128	27	64
15.702986762	128	46	64
15.707194541	144	56	55
15.711436907	128	98	64
15.712036773	144	32	67
15.721992269	128	87	64
15.727927916	144	45	76
15.740313878	144	98	63
15.752983646	144	67	127
15.7575737	144	79	123
15.767640033	128	56	64
15.767951089	128	41	64
15.776903526	144	75	68
15.777347649	128	45	64
15.781540853	128	67	64
15.797704474	128	74	64
15.798616277	144	56	55
15.813496083	144	103	47
15.814916032	144	45	49
15.81573991	144	34	48
15.816177899	144	27	87
15.816616352	144	33	58
15.819949956	128	32	64
15.82235377	128	75	64
15.823452303	128	99	64
15.842344013	128	45	64
15.85102553	128	79	64
15.857595301	144	87	74
15.85955618	128	27	64
15.874997908000001	128	56	64
15.875181817	144	75	70
15.891936957	144	45	77
15.899555717	128	34	64
15.899969749	128	98	64
15.900093354	144	56	52
15.903896794	128	87	64
15.904399334	128	75	64
15.91248055	128	103	64
15.921169427	144	101	125
15.921858405	128	33	64
15.938782557	144	79	123
15.947436815	128	45	64
15.96140844	144	90	17
15.964706486	144	27	84
15.981016675	144	45	49
15.981319971	128	56	64
15.988311733	144	34	49
15.991977129	128	101	64
15.994045596	144	87	77
16.001230163	128	79	64
16.009316796	144	75	104
16.009714845	128	45	64
16.011801641	144	103	47
16.013331582	144	56	49
16.013942147	128	27	64
16.038102038	128	75	64
16.03857792	144	74	106
16.042903921	128	74	64
16.049993018	128	87	64
16.065432422	144	45	79
16.06792705	128	56	64
16.076718079	144	86	47
16.088398275	144	24	49
16.09055218	144	79	124
16.094996997	128	45	64
16.102761823	144	56	50
16.104015655	144	101	121
16.106108942	128	90	64
16.111480072	128	103	64
16.126175154	144	27	85
16.130182074	128	34	64
16.13203249	144	45	51
16.132171463	144	50	1
16.142703255	144	87	78
16.167078769	144	99	55
16.167237248	128	79	64
16.167464974	144	52	52
16.167627446	128	27	64
16.168718121	128	45	64
16.169697944	128	99	64
16.170579003	144	74	111
16.171619653	128	101	64
16.177464688	144	65	29
16.179227919	144	75	66
16.17949067	128	75	64
16.182592437	128	86	64
16.18549401	128	65	64
16.186765767	144	34	50
16.187294447	144	42	77
16.195509552	128	87	64
16.196752745	144	59	88
16.200506436	128	50	64
16.203217753	144	98	55
16.203979083	144	103	48
16.206224044	128	42	64
16.211637354	128	74	64
16.218044945	144	45	79
16.222845729	128	24	64
16.223576064	128	52	64
16.246549254	144	64	30
16.247742927	144	42	77
16.251318664	144	86	34
16.251558604	128	64	64
16.256176563	144	79	123
16.260354495	128	56	64
16.262539688	144	75	84
16.26430034	144	27	83
16.26569169	128	34	64
16.276781841000002	144	65	23
16.277204908	128	45	64
16.278379092	128	98	64
16.289017232	144	87	82
16.291439685	144	45	53
16.292347125	144	101	121
16.298337062	128	103	64
16.301675848	128	27	64
16.30568561	128	75	64
16.317618242	144	56	52
16.33044612	128	87	64
16.334603903	128	79	64
16.334792657	128	45	64
16.342817154	144	99	56
16.350322795	144	62	78
16.350635628	128	65	64
16.354981144	144	34	49
16.358896246	144	74	114
16.359012238	128	86	64
16.364289997	144	29	60
16.366157315	128	38	64
16.380867896	128	101	64
16.381316089	144	27	83
16.386581388	128	99	64
16.390562519	128	42	64
16.390910657	144	79	126
16.392178824	144	75	89
16.398189482	128	61	64
16.404220114	128	74	64
16.407778852	128	59	64
16.409911475	128	29	64
16.422667628	144	87	82
16.438149213	128	75	64
16.442276027	128	27	64
16.449626779	128	34	64
16.454191226	144	32	67
16.454382582	128	62	64
16.483365604	128	79	64
16.493397947	128	87	64
16.494645782	144	65	18
16.498195394	144	74	114
16.499030976	144	84	47
16.517972123	128	65	64
16.519341547	144	99	56
16.520022592	144	59	87
16.526236584	144	75	89
16.538300286	144	34	49
16.538671702	144	41	1
16.539136899	144	62	78
16.549579682	144	68	54
16.56695573	128	84	64
16.568349792	144	27	81
16.568565871	144	42	76
16.569233472	144	87	83
16.572242764	144	79	124
16.573390794	128	75	64
16.579971546	128	74	64
16.588315175	144	65	18
16.593492714	144	89	96
16.605774412	128	27	64
16.607145795	128	68	64
16.615250281	128	89	64
16.625483868	128	87	64
16.628224529	128	32	64
16.632516537	128	59	64
16.632920773	128	34	64
16.641287286	128	62	64
16.642780173	128	42	64
16.647739252	144	64	33
16.648191229	144	103	49
16.650999003	128	79	64
16.653722878	128	64	64
16.65655255	144	84	46
16.659056386	144	75	90
16.65942106	144	86	56
16.667737953	128	65	64
16.68074465	144	59	81
16.685599376	144	26	99
16.689067081	144	74	20
16.693528638	128	99	64
16.693714755	144	99	56
16.706513148	128	75	64
16.706790228	144	79	125
16.7211252	144	27	83
16.722479577	144	62	78
16.727526269	128	84	64
16.727940513	144	87	84
16.729172143	128	74	64
16.732809939	144	89	103
16.733709002	144	46	127
16.736494067	128	103	64
16.739141421	144	65	17
16.739264339	128	59	64
16.742106696	128	46	64
16.757506298	128	89	64
16.75827969	128	86	64
16.768592868	128	27	64
16.774950193	128	87	64
16.792947583	144	75	89
16.804302617	128	62	64
16.809699014	128	26	64
16.8148529	144	36	50
16.826834719	144	84	46
16.838751966	128	75	64
16.840736979	128	56	64
16.843477433	144	59	79
16.849316264	128	79	64
16.852150782	144	74	19
16.859156064	144	29	56
16.865131922	144	87	83
16.867786079	128	99	64
16.870242339	144	94	93
16.873486761	144	27	84
16.883750274	128	65	64
16.890434575	144	99	57
16.898648696	144	89	110
16.903157294	128	59	64
16.905320578	144	79	126
16.910885835	144	62	79
16.911144922	128	89	64
16.914290081	144	46	127
16.919571546	128	87	64
16.919833947	128	84	64
16.920015307	128	27	64
16.921493726	144	65	18
16.922618726	128	74	64
16.925332903	144	75	86
16.945454211	128	46	64
16.950485356	128	36	64
16.959103529	144	64	40
16.964701716	128	64	64
16.969159781000002	128	29	64
16.971583566	128	75	64
16.973092422	144	26	87
16.984635963	128	79	64
16.986927232	128	95	64
16.99719394	144	59	75
17.001613478	144	84	45
17.007973739	128	62	64
17.008759241	144	55	81
17.009048124	128	94	64
17.011605418	144	103	53
17.013033253	144	74	113
17.01815648	128	65	64
17.026042351	144	27	84
17.035692613	144	89	110
17.043494875	128	99	64
17.051725341	128	59	64
17.051881873	128	89	64
17.054641877	144	79	127
17.055103412	128	26	64
17.072341189	144	62	79
17.079044722	144	92	114
17.080460357	128	27	64
17.089173088	144	36	47
17.090568987	128	84	64
17.092948718	144	65	21
17.093742337	144	46	127
17.093848443	128	74	64
17.098210768	128	41	64
17.101653434	128	92	64
17.108249513	144	59	73
17.11013015	144	69	69
17.113668162	144	75	85
17.113973395	128	75	64
17.11807259	128	79	64
17.121199556	144	21	68
17.137286996	128	46	64
17.144178949	128	103	64
17.145499312	144	37	124
17.147477763	128	36	64
17.147937056	144	26	83
17.165323334	144	89	112
17.173623096	128	21	64
17.174293841	128	62	64
17.177365506	144	33	57
17.177655738	144	84	46
17.183813223	128	37	64
17.18455057	128	65	64
17.187227407	144	79	126
17.201850596	128	89	64
17.204197026	128	59	64
17.212995783	144	75	86
17.232210198	144	103	53
17.232607153	144	74	112
17.242802252	144	65	19
17.244358784	144	64	42
17.250568604	128	64	64
17.253385267	128	26	64
17.257205527	128	75	64
17.258098967	144	59	69
17.258412463	144	76	90
17.261596442	128	84	64
17.262741173	128	33	64
17.26639781	144	85	70
17.267658304	128	79	64
17.268216152	144	36	45
17.269577502	128	85	64
17.275579675	144	92	110
17.301615892	128	74	64
17.302169625	144	89	113
17.312751732	144	46	127
17.313657721	144	62	79
17.319127261	128	59	64
17.31982595	128	92	64
17.321741511	144	21	66
17.328913466	144	37	116
17.329483695	144	26	80
17.334918295	128	65	64
17.3384402	128	46	64
17.339066048	128	89	64
17.343177942	144	75	85
17.345113851	128	103	64
17.349464269	128	36	64
17.356995776	144	50	1
17.358117266	144	79	124
17.361151595	128	62	64
17.361811622	144	39	51
17.365599385	128	37	64
17.368829584	144	86	56
17.378556947	144	59	67
17.38902444	128	75	64
17.39186552	144	61	1
17.394830611	128	21	64
17.397099422	144	108	60
17.404400243	144	74	113
17.404874183	144	65	21
17.417780086	128	79	64
17.428343257	128	76	64
17.428850628	128	50	64
17.431240497	128	108	64
17.435939602	128	26	64
17.440286701	144	62	80
17.441162137	128	61	64
17.449458517	144	89	111
17.455530262	128	39	64
17.456636219	144	36	43
17.459070535	128	86	64
17.464667615	128	59	64
17.476616461	144	92	105
17.478038829	144	34	48
17.481176063	128	74	64
17.488313621	144	79	122
17.488597563	128	89	64
17.489341902	144	76	89
17.490220946	144	64	60
17.490469597	144	37	113
17.492442526	144	75	87
17.50135819	128	65	64
17.502621152	144	26	72
17.509686611	144	107	70
17.510767536	144	59	63
17.51601882	128	92	64
17.518541177	144	82	61
17.518803128000002	144	60	73
17.519486769	128	62	64
17.521180234	128	75	64
17.530459283	128	37	64
17.538009767	144	61	1
17.558006694	144	74	20
17.558165034	144	50	1
17.558467358	144	86	57
17.562004855	144	32	74
17.56239543	144	108	58
17.562845498	128	107	64
17.567773885	128	36	64
17.571818581	144	65	23
17.57779259	128	76	64
17.585075874	128	34	64
17.590378474	144	85	73
17.595268771	144	89	110
17.59995579	128	108	64
17.607513478	128	82	64
17.609004377	128	74	64
17.612634803	128	50	64
17.613342053	128	59	64
17.615335448	128	64	64
17.619669038	128	61	64
17.627339791	144	62	81
17.630575552	144	21	67
17.636143016	128	79	64
17.636556616	128	89	64
17.643662801	128	86	64
17.65394242	128	85	64
17.6544136	144	37	114
17.655283245	144	36	43
17.662431179	128	60	64
17.662648029	144	59	63
17.663597614	144	75	85
17.668080045	128	65	64
17.672752813	128	75	64
17.677399248	128	37	64
17.694687176	128	21	64
17.698659565	144	107	69
17.702947546	144	61	6
17.706565897	144	37	1
17.711590166	128	36	64
17.712802882	144	108	56
17.714359129	128	59	64
17.719007667	144	68	56
17.719406451	144	74	20
17.724327608	128	62	64
17.725104944	144	86	56
17.725607762	144	50	1
17.728728563	144	90	16
17.735604644	144	89	104
17.738653313	144	65	21
17.749406042	128	108	64
17.755382721	144	105	109
17.757236823	128	107	64
17.758828135	128	37	64
17.763909482	144	59	59
17.768276186	144	82	59
17.771200931	128	74	64
17.776013865	144	75	88
17.777719452	128	61	64
17.779531807	144	103	11
17.786537536	128	89	64
17.78853293	128	68	64
17.790809229	128	50	64
17.792067689	128	82	64
17.805023513000002	128	75	64
17.805797388	144	37	121
17.816744185	128	86	64
17.817113757	128	65	64
17.827612061	144	62	81
17.830121737	144	47	59
17.834624132000002	144	108	64
17.840040096	128	59	64
17.841120849	144	41	127
17.842326746	128	37	64
17.850734748	144	52	50
17.853060652	144	36	43
17.853665556	144	107	70
17.85379247	144	37	7
17.854347369	128	26	64
17.856047949	128	90	64
17.872030399	144	33	53
17.875158057	128	108	64
17.87627916	144	98	68
17.876491903	128	98	64
17.876916267	144	74	20
17.877660563	144	89	104
17.887093457	144	65	20
17.888301969	144	46	127
17.892299622	144	61	15
17.892564925	144	86	53
17.897569236	128	37	64
17.903065094	144	50	1
17.9066945	128	47	64
17.920575309	144	59	55
17.921000965	128	62	64
17.926635992	128	52	64
17.928297988	128	107	64
17.934289357	128	105	64
17.93477072	144	39	58
17.938321983	144	82	57
17.940395927	128	89	64
17.942006261	128	74	64
17.944298545	128	61	64
17.949738789	128	36	64
17.954021933	144	75	86
17.956236015	128	75	64
17.957794979	144	90	27
17.963443813	128	50	64
17.967710973	144	26	59
17.969430073	144	37	125
17.972692205	128	82	64
17.974110682	128	59	64
17.975252495	128	86	64
17.983998178	128	65	64
17.984214203	144	74	112
17.984387565	128	33	64
17.987114561	128	46	64
18.003746454	128	39	64
18.008283373	128	37	64
18.008355392	144	37	30
18.024934604	128	37	64
18.027292754	144	62	82
18.028187548	144	56	92
18.037011395	144	89	110
18.040398048	144	65	21
18.042714649	144	59	56
18.045213102	128	26	64
18.056312337	128	90	64
18.056858891	144	37	65
18.061823713	128	74	64
18.067526184	144	21	65
18.071508195	144	50	1
18.075238507	128	89	64
18.080119588	144	99	57
18.088414316	144	61	32
18.092813684	144	46	127
18.099787847	144	75	83
18.102119444	128	56	64
18.102175544	144	56	61
18.105296137	128	75	64
18.106003342	128	32	64
18.110821201	144	39	58
18.114438168	128	37	64
18.122166408	128	59	64
18.122741883	144	64	54
18.124799955	128	62	64
18.129444209	128	21	64
18.129670022	128	61	64
18.134323111	128	64	64
18.134647198	128	65	64
18.142659056	144	101	121
18.143868812	128	50	64
18.146980219	128	56	64
18.147039536	144	56	26
18.149710182	144	82	58
18.15458492	144	37	121
18.154727611	128	37	64
18.15718559	144	90	29
18.158304641	144	74	113
18.162225517	144	47	52
18.162663324	144	60	82
18.168325585	144	37	36
18.171956625	128	82	64
18.172397391	144	106	47
18.172638617	144	89	111
18.177453698	128	37	64
18.187313359	128	39	64
18.193893961	144	59	55
18.204712201	128	46	64
18.206624819	144	62	81
18.208405725	144	65	23
18.213530305	144	75	83
18.223990703	128	89	64
18.229601653	128	47	64
18.234004491	144	61	52
18.240435315	128	74	64
18.246484199	128	56	64
18.257325309	144	50	1
18.257524093	128	75	64
18.261135528	144	97	1
18.262045768	128	101	64
18.262648477	144	48	63
18.266392968	144	37	33
18.268553288	128	69	64
18.273711822	128	90	64
18.274327183	128	59	64
18.275297946	128	60	64
18.276254684	144	73	57
18.278145556	144	82	60
18.279344454	128	106	64
18.284000283	144	46	127
18.290213244	128	61	64
18.295297505	144	56	92
18.300858178	128	65	64
18.3039791	128	62	64
18.304471376	128	37	64
18.304683037	144	37	118
18.306166878	144	86	45
18.306576963	128	50	64
18.307911189	128	56	64
18.307950405	144	56	44
18.308288871	128	37	64
18.321853564	144	59	57
18.324266267	144	37	71
18.328736099	144	74	113
18.329102704	144	89	111
18.334951827	144	87	61
18.339988116	128	82	64
18.343705776	128	48	64
18.361080749	144	75	79
18.367637657	144	61	65
18.372473562	144	101	124
18.373913238	144	90	31
18.380233623	128	89	64
18.380930224	128	37	64
18.381763351	128	97	64
18.388987187	128	75	64
18.390949439	144	62	83
